fixture	sheet	target	kind	leg	reads	bytes	result
test-data/ooxml/xlsx/universal-content.xlsx	Sheet1	D4	cell	C-fix+gate	reads=23	bytes=3153	Ok(Missing)
test-data/ooxml/xlsx/universal-content.xlsx	Sheet1	E5	cell	A-base	reads=11	bytes=1221	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/universal-content.xlsx	Sheet1	E5	cell	B-fix	reads=23	bytes=3153	Ok(Missing)
test-data/ooxml/xlsx/universal-content.xlsx	Sheet1	E5	cell	C-fix+gate	reads=23	bytes=3153	Ok(Missing)
test-data/ooxml/xlsx/universal-content.xlsx	Sheet1	H680	cell	A-base	reads=11	bytes=1221	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/universal-content.xlsx	Sheet1	H680	cell	B-fix	reads=23	bytes=3153	Ok(Missing)
test-data/ooxml/xlsx/universal-content.xlsx	Sheet1	H680	cell	C-fix+gate	reads=23	bytes=3153	Ok(Missing)
test-data/ooxml/xlsx/universal-content.xlsx	Sheet1	M29	cell	A-base	reads=11	bytes=1221	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/universal-content.xlsx	Sheet1	M29	cell	B-fix	reads=23	bytes=3153	Ok(Missing)
test-data/ooxml/xlsx/universal-content.xlsx	Sheet1	M29	cell	C-fix+gate	reads=23	bytes=3153	Ok(Missing)
test-data/ooxml/xlsx/universal-content.xlsx	Sheet1	Z100	cell	A-base	reads=11	bytes=1221	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/universal-content.xlsx	Sheet1	Z100	cell	B-fix	reads=23	bytes=3153	Ok(Missing)
test-data/ooxml/xlsx/universal-content.xlsx	Sheet1	Z100	cell	C-fix+gate	reads=23	bytes=3153	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	A1	cell	A-base	reads=16	bytes=5792	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	A1	cell	B-fix	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	A1	cell	C-fix+gate	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	A1:E5	cells	A-base	reads=16	bytes=5792	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	A1:E5	cells	B-fix	reads=25	bytes=14356	Ok([SourceCell { address: Cell { row: Row(2), column: Column(0) }, cell: Value(Text("All information in this form will be treated as confidential and will only be used by CEIBS Admission Committee. (Please type or print legibly.)")) }, SourceCell { address: Cell { row: Row(2), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(2) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(4) }, cell: Empty }, SourceCell { address: Cell { row: Row(4), column: Column(0) }, cell: Value(Text("I would like to apply for the session:")) }])
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	A1:E5	cells	C-fix+gate	reads=25	bytes=14356	Ok([SourceCell { address: Cell { row: Row(2), column: Column(0) }, cell: Value(Text("All information in this form will be treated as confidential and will only be used by CEIBS Admission Committee. (Please type or print legibly.)")) }, SourceCell { address: Cell { row: Row(2), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(2) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(4) }, cell: Empty }, SourceCell { address: Cell { row: Row(4), column: Column(0) }, cell: Value(Text("I would like to apply for the session:")) }])
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	A2	cell	A-base	reads=16	bytes=5792	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	A2	cell	B-fix	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	A2	cell	C-fix+gate	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	AA1	cell	A-base	reads=16	bytes=5792	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	AA1	cell	B-fix	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	AA1	cell	C-fix+gate	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	B1	cell	A-base	reads=16	bytes=5792	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	B1	cell	B-fix	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	B1	cell	C-fix+gate	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	B1:B50	cells	A-base	reads=16	bytes=5792	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	B1:B50	cells	B-fix	reads=25	bytes=14356	Ok([SourceCell { address: Cell { row: Row(2), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(6), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(11), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(16), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(17), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(18), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(19), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(20), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(21), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(22), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(23), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(25), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(27), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(28), column: Column(1) }, cell: Value(Text("Advertisement, please specify name of publication and issue date:")) }, SourceCell { address: Cell { row: Row(29), column: Column(1) }, cell: Value(Text("Internet, please specify which search engine or website:")) }, SourceCell { address: Cell { row: Row(30), column: Column(1) }, cell: Value(Text("Course information package received by mail")) }, SourceCell { address: Cell { row: Row(31), column: Column(1) }, cell: Value(Text("Course information received by fax")) }, SourceCell { address: Cell { row: Row(32), column: Column(1) }, cell: Value(Text("Course information received by e-mail")) }, SourceCell { address: Cell { row: Row(33), column: Column(1) }, cell: Value(Text("Recommended by CEIBS Account Manager")) }, SourceCell { address: Cell { row: Row(34), column: Column(1) }, cell: Value(Text("Recommended by colleague or friend")) }, SourceCell { address: Cell { row: Row(35), column: Column(1) }, cell: Value(Text("CEIBS website (www.ceibs.edu)")) }, SourceCell { address: Cell { row: Row(36), column: Column(1) }, cell: Value(Text("Other:")) }, SourceCell { address: Cell { row: Row(37), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(38), column: Column(1) }, cell: Value(Text("Aerospace/Aerospace Equipment")) }, SourceCell { address: Cell { row: Row(39), column: Column(1) }, cell: Value(Text("Automotive")) }, SourceCell { address: Cell { row: Row(40), column: Column(1) }, cell: Value(Text("Business Consulting/Business Service")) }, SourceCell { address: Cell { row: Row(41), column: Column(1) }, cell: Value(Text("Chemicals")) }, SourceCell { address: Cell { row: Row(42), column: Column(1) }, cell: Value(Text("Consumer Product")) }, SourceCell { address: Cell { row: Row(43), column: Column(1) }, cell: Value(Text("Electrical")) }, SourceCell { address: Cell { row: Row(44), column: Column(1) }, cell: Value(Text("Electronics")) }, SourceCell { address: Cell { row: Row(45), column: Column(1) }, cell: Value(Text("Financial Service/Insurance")) }, SourceCell { address: Cell { row: Row(46), column: Column(1) }, cell: Value(Text("Food/Beverage")) }, SourceCell { address: Cell { row: Row(47), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(48), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(49), column: Column(1) }, cell: Empty }])
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	B1:B50	cells	C-fix+gate	reads=25	bytes=14356	Ok([SourceCell { address: Cell { row: Row(2), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(6), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(11), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(16), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(17), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(18), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(19), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(20), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(21), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(22), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(23), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(25), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(27), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(28), column: Column(1) }, cell: Value(Text("Advertisement, please specify name of publication and issue date:")) }, SourceCell { address: Cell { row: Row(29), column: Column(1) }, cell: Value(Text("Internet, please specify which search engine or website:")) }, SourceCell { address: Cell { row: Row(30), column: Column(1) }, cell: Value(Text("Course information package received by mail")) }, SourceCell { address: Cell { row: Row(31), column: Column(1) }, cell: Value(Text("Course information received by fax")) }, SourceCell { address: Cell { row: Row(32), column: Column(1) }, cell: Value(Text("Course information received by e-mail")) }, SourceCell { address: Cell { row: Row(33), column: Column(1) }, cell: Value(Text("Recommended by CEIBS Account Manager")) }, SourceCell { address: Cell { row: Row(34), column: Column(1) }, cell: Value(Text("Recommended by colleague or friend")) }, SourceCell { address: Cell { row: Row(35), column: Column(1) }, cell: Value(Text("CEIBS website (www.ceibs.edu)")) }, SourceCell { address: Cell { row: Row(36), column: Column(1) }, cell: Value(Text("Other:")) }, SourceCell { address: Cell { row: Row(37), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(38), column: Column(1) }, cell: Value(Text("Aerospace/Aerospace Equipment")) }, SourceCell { address: Cell { row: Row(39), column: Column(1) }, cell: Value(Text("Automotive")) }, SourceCell { address: Cell { row: Row(40), column: Column(1) }, cell: Value(Text("Business Consulting/Business Service")) }, SourceCell { address: Cell { row: Row(41), column: Column(1) }, cell: Value(Text("Chemicals")) }, SourceCell { address: Cell { row: Row(42), column: Column(1) }, cell: Value(Text("Consumer Product")) }, SourceCell { address: Cell { row: Row(43), column: Column(1) }, cell: Value(Text("Electrical")) }, SourceCell { address: Cell { row: Row(44), column: Column(1) }, cell: Value(Text("Electronics")) }, SourceCell { address: Cell { row: Row(45), column: Column(1) }, cell: Value(Text("Financial Service/Insurance")) }, SourceCell { address: Cell { row: Row(46), column: Column(1) }, cell: Value(Text("Food/Beverage")) }, SourceCell { address: Cell { row: Row(47), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(48), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(49), column: Column(1) }, cell: Empty }])
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	B2	cell	A-base	reads=16	bytes=5792	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	B2	cell	B-fix	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	B2	cell	C-fix+gate	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	BA50	cell	A-base	reads=16	bytes=5792	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	BA50	cell	B-fix	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	BA50	cell	C-fix+gate	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	C3	cell	A-base	reads=16	bytes=5792	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	C3	cell	B-fix	reads=25	bytes=14356	Ok(Covered(Rect { start: Cell { row: Row(2), column: Column(0) }, end_row: 3, end_column: 15 }))
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	C3	cell	C-fix+gate	reads=25	bytes=14356	Ok(Covered(Rect { start: Cell { row: Row(2), column: Column(0) }, end_row: 3, end_column: 15 }))
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	D4	cell	A-base	reads=16	bytes=5792	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	D4	cell	B-fix	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	D4	cell	C-fix+gate	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	E5	cell	A-base	reads=16	bytes=5792	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	E5	cell	B-fix	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	E5	cell	C-fix+gate	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	H680	cell	A-base	reads=16	bytes=5792	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	H680	cell	B-fix	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	H680	cell	C-fix+gate	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	M29	cell	A-base	reads=16	bytes=5792	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	M29	cell	B-fix	reads=25	bytes=14356	Ok(Covered(Rect { start: Cell { row: Row(28), column: Column(9) }, end_row: 29, end_column: 15 }))
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	M29	cell	C-fix+gate	reads=25	bytes=14356	Ok(Covered(Rect { start: Cell { row: Row(28), column: Column(9) }, end_row: 29, end_column: 15 }))
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	Z100	cell	A-base	reads=16	bytes=5792	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	Z100	cell	B-fix	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	Application Form (CEP)	Z100	cell	C-fix+gate	reads=25	bytes=14356	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Header.xlsx	Application Form (CEP)	A1	cell	A-base	reads=16	bytes=5814	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/45540_form_Header.xlsx	Application Form (CEP)	A1	cell	B-fix	reads=25	bytes=14384	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Header.xlsx	Application Form (CEP)	A1	cell	C-fix+gate	reads=25	bytes=14384	Ok(Missing)
test-data/poi/test-data/spreadsheet/45540_form_Header.xlsx	Application Form (CEP)	A1:E5	cells	A-base	reads=16	bytes=5814	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/45540_form_Header.xlsx	Application Form (CEP)	A1:E5	cells	B-fix	reads=25	bytes=14384	Ok([SourceCell { address: Cell { row: Row(2), column: Column(0) }, cell: Value(Text("All information in this form will be treated as confidential and will only be used by CEIBS Admission Committee. (Please type or print legibly.)")) }, SourceCell { address: Cell { row: Row(2), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(2) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(4) }, cell: Empty }, SourceCell { address: Cell { row: Row(4), column: Column(0) }, cell: Value(Text("I would like to apply for the session:")) }])
test-data/poi/test-data/spreadsheet/45540_form_Header.xlsx	Application Form (CEP)	A1:E5	cells	C-fix+gate	reads=25	bytes=14384	Ok([SourceCell { address: Cell { row: Row(2), column: Column(0) }, cell: Value(Text("All information in this form will be treated as confidential and will only be used by CEIBS Admission Committee. (Please type or print legibly.)")) }, SourceCell { address: Cell { row: Row(2), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(2) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(4) }, cell: Empty }, SourceCell { address: Cell { row: Row(4), column: Column(0) }, cell: Value(Text("I would like to apply for the session:")) }])
